time,type,size,volatility,open,high,low,close
2022-04-26 01:00,Red,0.00078999996,178.23264,1.27416,1.27434,1.27355,1.27398
2022-04-26 02:00,Red,0.00054991245,177.21474,1.27402,1.27402,1.27347,1.27369
2022-04-26 03:00,Green,0.0017199516,176.84563,1.27371,1.27473,1.27301,1.27457
2022-04-26 04:00,Red,0.0015799999,176.86343,1.27453,1.27512,1.27354,1.27452
2022-04-26 05:00,Green,0.0017199516,176.89317,1.27453,1.27624,1.27452,1.2762
2022-04-26 06:00,Green,0.001259923,176.97052,1.2762,1.27719,1.27593,1.27657
2022-04-26 07:00,Red,0.000880003,176.61934,1.27656,1.27679,1.27591,1.27607
2022-04-26 08:00,Red,0.00078999996,176.0658,1.27607,1.27612,1.27533,1.27555
2022-04-26 09:00,Red,0.0027400255,176.54796,1.27556,1.27591,1.27317,1.27385
2022-04-26 10:00,Red,0.0032299757,177.15515,1.27383,1.27425,1.27102,1.27121
2022-04-26 11:00,Green,0.0019000769,177.14925,1.27121,1.27302,1.27112,1.27207
2022-04-26 12:00,Red,0.0021599531,177.6969,1.27206,1.27262,1.27046,1.27131
2022-04-26 13:00,Green,0.0017200708,178.25052,1.27131,1.27242,1.2707,1.27134
2022-04-26 14:00,Red,0.0031000376,179.22083,1.27136,1.27162,1.26852,1.26852
2022-04-26 15:00,Red,0.0020500422,179.7982,1.2685,1.26898,1.26693,1.26795
2022-04-26 16:00,Green,0.0029599667,181.19699,1.26796,1.26972,1.26676,1.26841
2022-04-26 17:00,Red,0.0066200495,184.57204,1.2684,1.26845,1.26183,1.26185
2022-04-26 18:00,Red,0.0028300285,186.03043,1.26182,1.26368,1.26085,1.26141
2022-04-26 19:00,Red,0.0021800995,187.06023,1.26142,1.26215,1.25997,1.26108
2022-04-26 20:00,Red,0.0027199984,188.56021,1.26108,1.26139,1.25867,1.25889
2022-04-26 21:00,Red,0.0015200377,189.07806,1.25889,1.25986,1.25834,1.25867
2022-04-26 22:00,Green,0.00087988377,189.03635,1.25867,1.25891,1.25803,1.25888
2022-04-26 23:00,Red,0.0018399954,189.29825,1.25887,1.25888,1.25704,1.25724
2022-04-27 00:00,Red,0.0009499788,189.27441,1.25731,1.25788,1.25693,1.2571
2022-04-27 01:00,Green,0.0019100904,189.5364,1.25712,1.25784,1.25593,1.25766
2022-04-27 02:00,Green,0.0010399818,189.52448,1.25766,1.25868,1.25764,1.25808
2022-04-27 03:00,Red,0.0016099215,189.1137,1.25807,1.25849,1.25688,1.25805
2022-04-27 04:00,Green,0.0012799501,189.04822,1.25804,1.25867,1.25739,1.25839
2022-04-27 05:00,Red,0.00116992,188.8696,1.25838,1.25911,1.25794,1.25796
2022-04-27 06:00,Red,0.00094008446,188.6375,1.25797,1.25847,1.25753,1.25795
2022-04-27 07:00,Green,0.0010800362,188.53632,1.25796,1.25846,1.25738,1.25842
2022-04-27 08:00,Green,0.001439929,188.94695,1.25841,1.2597,1.25826,1.25933
